sample_key,split,group,source_image,compiled_image,regions,sha256
next_100__batch_05__606.png,validation,next_100__batch_05,D:\Actual Project\lcd-data-extractor\next_100\batch_05\images\606.png,next_100__batch_05__606.png,4,9e4e486afb333b371d49cf5a6e4a9bfb2c69c052118e5a48b9f56a8c60b87e60
next_100__batch_05__608.png,validation,next_100__batch_05,D:\Actual Project\lcd-data-extractor\next_100\batch_05\images\608.png,next_100__batch_05__608.png,6,a27d10c11a930392f2595b2ac41dc5eb25ca27ff2e0741ca31a1b9eb5265e585
pilot_90__calibration__301.png,validation,pilot_90__calibration,D:\Actual Project\lcd-data-extractor\pilot_90\calibration\images\301.png,pilot_90__calibration__301.png,7,20ae659d217aa89a0a190397c4abca7cbc4232c5e9121788ac056ce0824065ee
pilot_90__train__184.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\184.png,pilot_90__train__184.png,3,238e098bf3ae6bf39b950bf57a7c5f1668b73cdc5461c9c2cab20a0f3a39e0d4
pilot_90__train__189.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\189.png,pilot_90__train__189.png,4,978ed28f4475f8417ad707c6ce58caf9576c2a384c92c0c00683d5bf6bcdac53
pilot_90__train__341.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\341.png,pilot_90__train__341.png,3,acaa8c49c25995cb7358be5ad46542d0acbe57e443186ff99b361c53fac52064
pilot_90__train__36.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\36.png,pilot_90__train__36.png,4,85069bdfe4d14706f07b8805587d68951afcca0c5a2384234509ceb97a0debdc
pilot_90__train__370.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\370.png,pilot_90__train__370.png,5,f0ff0935cb14cda07bfbfef834346f292a20792d853276f082ba607038f89a5b
pilot_90__train__415.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\415.png,pilot_90__train__415.png,2,3ef227c77f65a6fc1307cc3a2427bdbda5315218c716f5ebcb29a7ede7611c9f
pilot_90__train__507.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\507.png,pilot_90__train__507.png,6,c6b7a7f7339e387aaf74680a91277acc7e8a3f5469df5941e091a586c0f49df1
pilot_90__train__584.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\584.png,pilot_90__train__584.png,6,4569faf43d0a0cac2cc020577f00557e2ca82514b0fe02518083913a6b197953
pilot_90__train__71.png,validation,pilot_90__train,D:\Actual Project\lcd-data-extractor\pilot_90\train\images\71.png,pilot_90__train__71.png,3,c77ec2b8e1d7c6600cc048579549d97da8200b4cb27dbaddbbb8c19a96f9b93d
pilot_90__validation__624.png,validation,pilot_90__validation,D:\Actual Project\lcd-data-extractor\pilot_90\validation\images\624.png,pilot_90__validation__624.png,6,753a10b82bb36b99a796835c1c6da53d1bcdcdcb80b7515f9eb3d442284cedd1
remaining_376__batch_01__29.png,validation,remaining_376__batch_01,D:\Actual Project\lcd-data-extractor\remaining_376\batch_01\images\29.png,remaining_376__batch_01__29.png,4,7577c5359fdc28ddb3b95e7801b9367c516b2f85f5f4a32d10a46cde08ddaf35
remaining_376__batch_01__49.png,validation,remaining_376__batch_01,D:\Actual Project\lcd-data-extractor\remaining_376\batch_01\images\49.png,remaining_376__batch_01__49.png,2,4a8a589232261345f6b82085249fad51f7f8cfc9859e3d3d72cdf1dd53853a90
remaining_376__batch_01__58.png,validation,remaining_376__batch_01,D:\Actual Project\lcd-data-extractor\remaining_376\batch_01\images\58.png,remaining_376__batch_01__58.png,2,6ed4e5d145ff23ff49e554b8135e97f8a937602a7e9f406ef9abac0d8976417b
remaining_376__batch_01__74.png,validation,remaining_376__batch_01,D:\Actual Project\lcd-data-extractor\remaining_376\batch_01\images\74.png,remaining_376__batch_01__74.png,2,b77dc2eb37e2d15caee3505eef4111f2856092f968cbc57ae6305acee2c69d16
remaining_376__batch_02__102.png,validation,remaining_376__batch_02,D:\Actual Project\lcd-data-extractor\remaining_376\batch_02\images\102.png,remaining_376__batch_02__102.png,7,5003587f5fa0cadea287bc8e14ba01b4013f56c5de308453350bd83529384e1d
remaining_376__batch_02__112.png,validation,remaining_376__batch_02,D:\Actual Project\lcd-data-extractor\remaining_376\batch_02\images\112.png,remaining_376__batch_02__112.png,2,f686b7124744dea9d721f5f6fc062cf8eeb9b902b8338cdc732385a9f75bc764
remaining_376__batch_02__120.png,validation,remaining_376__batch_02,D:\Actual Project\lcd-data-extractor\remaining_376\batch_02\images\120.png,remaining_376__batch_02__120.png,6,35e8c27f0414b7e9e2523bee143048e1e85e931b0390c259e9dc5ed6e552503e
remaining_376__batch_02__134.png,validation,remaining_376__batch_02,D:\Actual Project\lcd-data-extractor\remaining_376\batch_02\images\134.png,remaining_376__batch_02__134.png,3,bf6040e77b649c5e04c7810b609934c624cfd18e44a0bef51612e40b103482d2
remaining_376__batch_03__149.png,validation,remaining_376__batch_03,D:\Actual Project\lcd-data-extractor\remaining_376\batch_03\images\149.png,remaining_376__batch_03__149.png,5,aecfc3b6338d9c50ddcfebe4409bb380712ea25c93082447d86f595016e49996
remaining_376__batch_03__153.png,validation,remaining_376__batch_03,D:\Actual Project\lcd-data-extractor\remaining_376\batch_03\images\153.png,remaining_376__batch_03__153.png,1,fbc584b8da512daedd81ee807e436a82e6a60c6e9176c19a06ec40df8b5b3d0c
remaining_376__batch_03__168.png,validation,remaining_376__batch_03,D:\Actual Project\lcd-data-extractor\remaining_376\batch_03\images\168.png,remaining_376__batch_03__168.png,6,d06fb4f3ac89759a2dc4e75c19a52627921248fdb412ecaecb958fe5f9201cfc
remaining_376__batch_03__180.png,validation,remaining_376__batch_03,D:\Actual Project\lcd-data-extractor\remaining_376\batch_03\images\180.png,remaining_376__batch_03__180.png,5,ea30630a1c305764cf6a335d78716975f78c8fe65cf065b8b95295daa9be5fef
remaining_376__batch_04__202.png,validation,remaining_376__batch_04,D:\Actual Project\lcd-data-extractor\remaining_376\batch_04\images\202.png,remaining_376__batch_04__202.png,6,43dc6f7819864dfb1e9d92e717d9783eb3144c628e0023de74b2623d27ab241c
remaining_376__batch_04__207.png,validation,remaining_376__batch_04,D:\Actual Project\lcd-data-extractor\remaining_376\batch_04\images\207.png,remaining_376__batch_04__207.png,7,2389329b3bc7322f668bb3efb7b161efedbc61c7f2924a86217739f303aee690
remaining_376__batch_04__208.png,validation,remaining_376__batch_04,D:\Actual Project\lcd-data-extractor\remaining_376\batch_04\images\208.png,remaining_376__batch_04__208.png,7,c3d530da8b2f1dd0b32bd3a637af718f7f9cc417bca26d01236ba5d68e041edf
remaining_376__batch_04__235.png,validation,remaining_376__batch_04,D:\Actual Project\lcd-data-extractor\remaining_376\batch_04\images\235.png,remaining_376__batch_04__235.png,4,4e7d1c73de60bf45c62a2dadbcff6bbcee61d622b67ff04cebe70fc30c4bce19
remaining_376__batch_05__265.png,validation,remaining_376__batch_05,D:\Actual Project\lcd-data-extractor\remaining_376\batch_05\images\265.png,remaining_376__batch_05__265.png,2,8605324718cda53602f8bbe3644bf376c87ddc46532b1bb647ccfeed6b206950
remaining_376__batch_05__274.png,validation,remaining_376__batch_05,D:\Actual Project\lcd-data-extractor\remaining_376\batch_05\images\274.png,remaining_376__batch_05__274.png,3,d815eeca8898a7b2db42f3ccb8d536c02e83f57e8bd5ba5a9ce9633e2ee23f13
remaining_376__batch_05__277.png,validation,remaining_376__batch_05,D:\Actual Project\lcd-data-extractor\remaining_376\batch_05\images\277.png,remaining_376__batch_05__277.png,4,c7eb77944156b4f4767f15cfc3c9d57b02763827cf7b6fdd2791249af1dfb8b8
remaining_376__batch_05__306.png,validation,remaining_376__batch_05,D:\Actual Project\lcd-data-extractor\remaining_376\batch_05\images\306.png,remaining_376__batch_05__306.png,7,247a1a844bd17fee0deffad233746ec378bebacef832de74271b05155c265475
remaining_376__batch_06__321.png,validation,remaining_376__batch_06,D:\Actual Project\lcd-data-extractor\remaining_376\batch_06\images\321.png,remaining_376__batch_06__321.png,4,cbc5722ca202215218a67d590715cb0e7f4f4e0ec9cdbca7b47b5f002a65fb26
remaining_376__batch_06__326.png,validation,remaining_376__batch_06,D:\Actual Project\lcd-data-extractor\remaining_376\batch_06\images\326.png,remaining_376__batch_06__326.png,4,65a7f945adb928c39b6683d45aaddea0f839acaba389c673bf17b563e6d73445
remaining_376__batch_06__345.png,validation,remaining_376__batch_06,D:\Actual Project\lcd-data-extractor\remaining_376\batch_06\images\345.png,remaining_376__batch_06__345.png,3,36441a4bdbfef29cac0df85a22b0fd819b4460b71779631b29de9da10cf297b5
remaining_376__batch_06__348.png,validation,remaining_376__batch_06,D:\Actual Project\lcd-data-extractor\remaining_376\batch_06\images\348.png,remaining_376__batch_06__348.png,3,39f1f9aadd25a6271ff50742af8afe23cc1f4a1541df4ab7f5abc39b299f8f2e
remaining_376__batch_06__351.png,validation,remaining_376__batch_06,D:\Actual Project\lcd-data-extractor\remaining_376\batch_06\images\351.png,remaining_376__batch_06__351.png,3,ffe2e627cca5d8c6f96c949219cfdef8dd922ca16967f537b598a54b04cbc1c3
remaining_376__batch_07__359.png,validation,remaining_376__batch_07,D:\Actual Project\lcd-data-extractor\remaining_376\batch_07\images\359.png,remaining_376__batch_07__359.png,4,2113d4518ada48666e5e515e827ea85269688e7a5a64081fdf7e2d6573ae0027
remaining_376__batch_07__377.png,validation,remaining_376__batch_07,D:\Actual Project\lcd-data-extractor\remaining_376\batch_07\images\377.png,remaining_376__batch_07__377.png,3,f8bd1b99ef47499ded2ea4ea6ebc4b22c4e1a65a4c00262fff5414899123866b
remaining_376__batch_07__379.png,validation,remaining_376__batch_07,D:\Actual Project\lcd-data-extractor\remaining_376\batch_07\images\379.png,remaining_376__batch_07__379.png,2,a27145ce64022d46c6e3b2e1b89c7991e0de1a67519e3d0d456ed2d6ddf901f8
remaining_376__batch_07__389.png,validation,remaining_376__batch_07,D:\Actual Project\lcd-data-extractor\remaining_376\batch_07\images\389.png,remaining_376__batch_07__389.png,7,49ffbb06e4d2f5d09dac29808baed62351587e5e085e2f655042c5380793b7ac
remaining_376__batch_07__395.png,validation,remaining_376__batch_07,D:\Actual Project\lcd-data-extractor\remaining_376\batch_07\images\395.png,remaining_376__batch_07__395.png,4,3e673df6fb80e59176d7f467031b00dbdf5d7d1cbcaf456cef3020e36612f13d
remaining_376__batch_08__407.png,validation,remaining_376__batch_08,D:\Actual Project\lcd-data-extractor\remaining_376\batch_08\images\407.png,remaining_376__batch_08__407.png,7,60823c3334b797e277b20d4b8f15384a5acd1d143e12557a6b2fa1c8a8b4bb02
remaining_376__batch_08__421.png,validation,remaining_376__batch_08,D:\Actual Project\lcd-data-extractor\remaining_376\batch_08\images\421.png,remaining_376__batch_08__421.png,6,9dbcd42bfa1ab41128cc162dd4c81559d72b1cb6ed20ceec84d0fa22a7f083bd
remaining_376__batch_08__431.png,validation,remaining_376__batch_08,D:\Actual Project\lcd-data-extractor\remaining_376\batch_08\images\431.png,remaining_376__batch_08__431.png,4,1c63710e5b9af5a853f1a2dd6483fcfa1c9a454ddabcf36823a2504ab8b2fd0c
remaining_376__batch_08__436.png,validation,remaining_376__batch_08,D:\Actual Project\lcd-data-extractor\remaining_376\batch_08\images\436.png,remaining_376__batch_08__436.png,3,65036f53ce342592a727c8455fb42675dd2a0ac206c8012f24f12b9fbb511848
remaining_376__batch_08__447.png,validation,remaining_376__batch_08,D:\Actual Project\lcd-data-extractor\remaining_376\batch_08\images\447.png,remaining_376__batch_08__447.png,3,a70a374fda38aded9fdde36a2f4861f8f12dac98578bcd7f2fc49f53667d8c3c
remaining_376__batch_09__455.png,validation,remaining_376__batch_09,D:\Actual Project\lcd-data-extractor\remaining_376\batch_09\images\455.png,remaining_376__batch_09__455.png,3,08a02b7e999cbdf20d1e032a6dd7c079a8ce35dca427e5cce2c6095b38f3d221
remaining_376__batch_09__462.png,validation,remaining_376__batch_09,D:\Actual Project\lcd-data-extractor\remaining_376\batch_09\images\462.png,remaining_376__batch_09__462.png,3,19c55d4b8b6ab909475460bb94f5cf129580ce3040cecd7dff7007dd70f088d7
remaining_376__batch_09__473.png,validation,remaining_376__batch_09,D:\Actual Project\lcd-data-extractor\remaining_376\batch_09\images\473.png,remaining_376__batch_09__473.png,5,8f0cc6c865018982f610b05d1498ff608ae21d96a51864b533819abf19373fbe
remaining_376__batch_09__499.png,validation,remaining_376__batch_09,D:\Actual Project\lcd-data-extractor\remaining_376\batch_09\images\499.png,remaining_376__batch_09__499.png,2,192172c47968dc0a85140a2e23d8e504bbf8c5e48c5e8991ecfc5a88c0d8bc81
remaining_376__batch_10__517.png,validation,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\517.png,remaining_376__batch_10__517.png,2,342855c7494d56bdba05dd50f8af151f21caa629c215aca86f27d4d86b1eaddb
remaining_376__batch_10__523.png,validation,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\523.png,remaining_376__batch_10__523.png,3,9575f4a276d0c2cc6d2f01631b7a8662eed6cd36afcf6be949ca1af41e8b9ad0
remaining_376__batch_10__535.png,validation,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\535.png,remaining_376__batch_10__535.png,2,19c33d66db5fc394237c9e09efe5681db39a831c5242adbfad599661749aef5c
remaining_376__batch_10__537.png,validation,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\537.png,remaining_376__batch_10__537.png,3,9f29bbbc0956d6b4e169b70b495233a6fd9623c5b45a5715e06f51fb9b5c75cd
remaining_376__batch_10__548.png,validation,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\548.png,remaining_376__batch_10__548.png,8,786c9c879edb67d4c239b9f9526169db521c57ec2e1feeac7c059d86f61e9623
remaining_376__batch_11__560.png,validation,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\560.png,remaining_376__batch_11__560.png,2,8c5c876d96ef4887849f8d15c3aa6ac5dc8224495fb21f3f1b56ea108fabdbab
remaining_376__batch_11__562.png,validation,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\562.png,remaining_376__batch_11__562.png,4,764e62228ef1ed20bb3721fc9d79b5cd4acc5a6a10c8fe2afce3c7940961cd9c
remaining_376__batch_11__573.png,validation,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\573.png,remaining_376__batch_11__573.png,3,6f8959e4e59c9330b554bbf4eda1656980790d10bf7ef67c29c07bef3dde0624
remaining_376__batch_11__581.png,validation,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\581.png,remaining_376__batch_11__581.png,3,dfab88e84bc88bd6c7283986904ee45899762ceaaf54302e61ccfcb8c9d67d73
remaining_376__batch_11__586.png,validation,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\586.png,remaining_376__batch_11__586.png,6,22461cfcccdbbbdf4018cebd941b1715671b5d958307a3151e967750c6cabf60
remaining_376__batch_12__630.png,validation,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\630.png,remaining_376__batch_12__630.png,4,a19a797f982df1b3082364b2b0ebf5d0acfd78cbad640d32adeec3cbd9218f9b
remaining_376__batch_12__631.png,validation,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\631.png,remaining_376__batch_12__631.png,3,a3058e5bfa6c565c5ec4d68511d9689b554e10d33c4c26a0730469463d8047b9
remaining_376__batch_12__644.png,validation,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\644.png,remaining_376__batch_12__644.png,3,aa3db2bcf7503f2757de72200bfb3bf94c1abb6874dfe1f8c7d0e05bcbf20c39
remaining_376__batch_12__649.png,validation,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\649.png,remaining_376__batch_12__649.png,2,154ac8d3e3dc6e9b2171300ed53ce2ee4202f45cebc1df1b838f6e97ad339b4d
remaining_376__batch_12__660.png,validation,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\660.png,remaining_376__batch_12__660.png,3,c8c8d54038a6b47dc9b72012f41c287ef857ea291976f33af3280ef46d1135ff
remaining_376__batch_13__675.png,validation,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\675.png,remaining_376__batch_13__675.png,3,ee1def5ce33c0304877178ef61bc92df12b3e00cdd170318211f83f1de862fce
remaining_376__batch_13__684.png,validation,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\684.png,remaining_376__batch_13__684.png,3,c75400f545c5a2eb85e2245776d1c174fe62ce58c6aa738c662f782d477733d1
